CustomerID,Age,Gender,IncomeTier,Region,Education,ContractLength,PaymentMethod,PlanType,TenureMonths,MonthlyCharges,TotalCharges,LoginsLastMonth,TicketsOpened,TicketsResolutionTime,RFMScore,UsageChangePct,CompetitorIndex,Churn,DeviceType,ChannelPreferred,CustomerSegment,AutoPay,Paperless,FamilyPlan,AddOnBundle,ReferralSource,SupportChannelPreferred,ComplaintCategory,DiscountType,ContractAutoRenew,DeviceOS,CityTier,PromoCodeUsed,PaymentDelinquencyStatus
29664,65,1,High,East,Diploma,M2M,Mailed Check,Premium,66,129.16,8524.56,55,11,54.94026953,11,-0.681347313,0.273848709,0,Mobile,Phone,Bronze,0,Yes,Yes,Kids,Event,Social,Technical,Loyalty,Y,Android,Tier-1,SUMMER,Current
29665,51,M,Very High,Central,Diploma,Month-to-month,Crypto,STANDARD,91,116.97,10644.27,95,16,65.9412657,7,-0.720059705,0.370720261,1,Mobile,App,Bronze,No,No,No,Kids,Search,Phone,Technical,Loyalty,Y,iOS,Tier-2,SUMMER,Current
29666,75,M,Low,North,High School,M2M,cash,Ultra,58,19.64,1139.12,34,7,20.5399122,3,0.855701464,0.763228428,0,Desktop,App,Diamond,1,yes,Yes,WorkFromHome,Affiliate,Chat,Technical,Loyalty,Y,Android,Tier-3,BLACKFRIDAY,30+
29667,49,Female,Medium,South,PhD,M2M,Crypto,Premium,97,167.67,16263.99,90,8,48.73952572,10,0.732357341,0.131343194,0,Desktop,App,Gold,Yes,Yes,No,Sports,Friend,Chat,Technical,Loyalty,Y,ANDROID,Tier-3,FLASH,Current
29668,35,0,High,South,Diploma,Month-to-month,Electronic Check,Standard,82,143.91,11800.62,63,11,30.99423474,12,-0.414991592,0.761491098,0,Mobile,Web,Silver,Yes,No,Yes,Movies,Search,Email,Service,Loyalty,N,Android,Tier-1,SUMMER,30+
29669,19,1,Low,South,Diploma,3-Year,Bank Transfer,basic,49,105.165,5979.47,29,13,52.44417391,2,0.756059692,0.134289724,0,Desktop,Chat,Bronze,No,yes,Yes,Movies,Search,Phone,Technical,Loyalty,No,iOS,Tier-3,SUMMER,30+
29670,33,F,Very High,West,High School,M2M,Bank Transfer,Premium,41,105.165,2141.84,2,2,57.83343172,6,-0.078679197,0.310673189,0,Console,Web,Platinum,TRUE,No,No,Movies,Friend,Phone,Technical,Loyalty,1,Linux,Tier-2,VIP,Current
29671,46,Female,Medium,Central,Diploma,One year,Credit Card,basic,13,100.13,1301.69,72,2,10.52819191,5,-0.21299009,0.315211064,0,Mobile,Web,Gold,Yes,NO,Yes,Movies,Affiliate,Phone,Technical,Loyalty,N,Android,Tier-1,SUMMER,Current
29672,50,Female,Medium,South,PhD,One year,Electronic Check,Standard,21,82.43,1731.03,29,12,13.3419448,6,-0.773324551,0.672136003,0,Mobile,App,Bronze,Yes,no,No,Movies,Email,Email,Technical,Loyalty,Y,Other,Tier-3,SPRING,Current
29673,49,F,Medium,West,PhD,Month-to-month,Bank Transfer,Standard,88,141.69,12468.72,9,11,32.9888742,1,-0.65767834,0.956820132,0,Desktop,Web,Platinum,Yes,Yes,No,Movies,Email,App,Technical,Loyalty,0,Android,Tier-2,SUMMER,Current
29674,52,Female,low,East,Diploma,Month-to-month,Bank Transfer,Ultra,41,198.69,8146.29,1,12,46.0561511,11,0.650812153,0.502887842,1,Mobile,Web,Silver,No,No,No,Security,Radio,Chat,Technical,Promo,No,Windows,Tier-2,CYBER,30+
29675,64,F,Medium,North,High School,M2M,Mailed Check,basic,47,98.47,4628.09,79,3,71.54592179,1,0.943438999,0.895581202,0,Mobile,App,Platinum,0,No,No,Movies,TV,Phone,Technical,Bundle,N,iOS,Tier-2,SUMMER,Current
29676,79,Male,Low,North,Masters,One year,Crypto,basic,63,193.34,12180.42,42,19,64.78718393,13,0.694355993,0.265633331,1,Tablet,Chat,Platinum,No,Yes,No,Music,Friend,App,Technical,Intro,No,macOS,Tier-1,SPRING,60+
29677,60,Female,High,East,Bachelors,M2M,Mailed Check,Ultra,43,84.63,4913.795,62,13,3.111398651,2,0.21859456,0.455008352,0,Mobile,Web,Gold,Yes,no,No,Movies,Search,Phone,Outage,Loyalty,1,Android,Tier-2,SPRING,Current
29678,59,M,Low,South,High School,3-Year,paypal,Standard,76,95.78,7279.28,25,6,64.96495347,12,-0.63548404,0.494362774,0,SmartTV,In-Store,Bronze,Yes,no,No,Movies,Social,Phone,Service,Loyalty,No,Android,Tier-1,NEWYEAR,Current
29679,34,Male,Very High,West,Diploma,One year,paypal,Premium,117,105.165,2950.74,93,13,50.98387426,12,0.54133826,0.339781567,0,Desktop,App,Gold,No,No, ,Movies,Email,Chat,Service,Loyalty,Y,Android,Tier-3,SUMMER,Current
29680,21,Female,low,North,PhD,3-Year,Credit Card,basic,106,77.13,8175.78,15,1,37.59747023,4,0.907912064,0.39433747,0,SmartTV,App,Silver,0,No,Yes,Security,Social,Phone,Technical,Loyalty,Y,Android,Tier-2,SUMMER,30+
29681,66,F,low,West,High School,M2M,Credit Card,Premium,83,159.29,13221.07,50,12,7.46123971,13,0.263160508,0.80757793,0,Mobile,Chat,Bronze,1,Yes,No,Sports,Event,Phone,Technical,Student,No,Android,Tier-2,SUMMER,Current
29682,21,Male,Very High,North,Diploma,M2M,Credit Card,STANDARD,71,86.39,6133.69,78,4,28.48001447,6,-0.057655799,0.537633828,0,Console,App,Silver,Yes,Yes,Yes,Movies,TV,Community,Billing,Promo,N,iOS,Tier-2,FLASH,Current
29683,68,0,High,South,Diploma,M2M,Bank Transfer,Premium,118,50.72,5984.96,73,19,65.53321967,2,0.520948904,0.787988621,0,Console,Phone,Diamond,No,No,No,Movies,Friend,Chat,Billing,Bundle,Unknown,Android,Tier-2,SUMMER,30+
29684,42,Male,low,South,Diploma,Two year,Electronic Check,Basic,33,44.18,1457.94,24,11,7.102689264,4,0.974723416,0.702173602,0,Tablet,In-Store,Silver,FALSE,No,Yes,WorkFromHome,Friend,Chat,Service,Loyalty,1,iOS,Tier-4,WELCOME,Current
29685,50,M,Very High,Central,Diploma,M2M,Crypto,Standard,73,29.9,4913.795,23,17,36.6104021,6,-0.476865226,0.57820184,0,Desktop,web,Bronze,No,Yes,Yes,Movies,Billboard,Phone,Technical,Loyalty,Yes,iOS,Tier-2,SUMMER,Current
29686,31,Female,,South,High School,One year,paypal,STANDARD,114,195.31,22265.34,67,17,47.80241086,6,-0.2653581,0.428523392,0,SmartTV,web,Silver,Yes,Yes,No,Movies,TV,Social,Technical,Loyalty,N,Android,Tier-1,SUMMER,Current
29687,41,Female,Very High,Central,PhD,M2M,Credit Card,Basic,5,119,595,82,8,70.61979114,4,0.107422119,0.859131314,1,Mobile,App,Gold,Yes,Yes,No,Kids,Social,Chat,Billing,Loyalty,No,Windows,Tier-2,BLACKFRIDAY,Current
29688,28,F,Very High,South,Bachelors,3-Year,Electronic Check,basic,71,51.84,4913.795,52,19,24.12093858,9,0.624151113,0.052851494,1,Mobile,Phone,Bronze,0,YES,No,Music,Friend,Phone,Technical,Intro,Y,Android,Tier-2,SPRING,Current
29689,49,Male,Medium,West,Diploma,Two year,Bank Transfer,STANDARD,62,151.59,9398.58,30,14,29.62305245,13,-0.492716368,0.216392305,0,Mobile,App,Bronze,No,Yes,No,Movies,TV,Email,Technical,Loyalty,Y,Android,Tier-2,SUMMER,Current
29690,45,M,High,Central,Diploma,M2M,Electronic Check,basic,14,45.61,638.54,84,5,30.90439763,14,0.284408972,0.155274318,1,Tablet,App,Silver,FALSE,No,No,Movies,Event,Email,Technical,Bundle,0,Android,Tier-3,SUMMER,Current
29691,24,F,HIGH,Central,PhD,One year,Electronic Check,Basic,92,81.44,7492.48,90,15,23.24887237,6,-0.554895582,0.912150798,0,Mobile,Web,Platinum,FALSE,Yes,No,Movies,Search,Phone,Technical,Loyalty,Y,iOS,Tier-4,SUMMER,Current
29692,66,0,Very High,West,High School,One year,Mailed Check,STANDARD,110,111.86,12304.6,30,7,41.0448866,13,0.310918437,0.527264945,0,Tablet,Chat,Bronze,No,Yes,No,Movies,Search,Phone,Technical,Loyalty,Yes,Android,Tier-3,SUMMER,Current
29693,53,FALSE,Medium,East,Diploma,Month-to-month,cash,Basic,93,133.13,4913.795,48,18,19.20109241,9,-0.240951449,0.916950412,0,Desktop,Web,Bronze,0,No,Yes,Gamer,Radio,Social,Technical,Loyalty,No,macOS,Tier-1,SUMMER,Current
29694,27,F,Medium,North,Diploma,M2M,Mailed Check,basic,56,158.81,4913.795,39,18,28.81046586,13,-0.36347728,0.035896791,0,Desktop,Web,Silver,TRUE,Yes, ,Sports,Radio,Email,Retention,Employee,Y,Windows,Tier-2,SUMMER,Current
29695,66,M,Low,South,Diploma,One year,Mailed Check,Standard,0,195.06,0,76,5,58.88167279,8,-0.461385268,0.376180411,1,SmartTV,Web,Gold,No,Yes,Yes,Sports,Event,Phone,Technical,Loyalty,N,Other,Tier-1,SUMMER,Current
29696,53,Female,HIGH,North,Bachelors,Two year,cash,Premium,38,172.69,6562.22,33,10,21.80933047,9,-0.806022717,0.203837456,1,Mobile,In-Store,Silver,Yes,Yes,No,Movies,Friend,Community,Technical,Employee,No,Other,Tier-2,SUMMER,90+
29697,49,M,Very High,South,High School,M2M,cash,Premium,26,61.25,1592.5,31,14,44.87501114,6,-0.489749524,0.610618894,0,Desktop,Web,Bronze,1,Yes,Yes,Sports,Billboard,Phone,Technical,Loyalty,No,iOS,Tier-1,SUMMER,Current
29698,36,Female,low,Central,Bachelors,M2M,Mailed Check,Standard,46,105.165,1897.04,3,14,46.97781165,5,-0.437810131,0.512903792,1,Desktop,App,Bronze,No,NO,No,Music,Search,Community,Billing,Loyalty,Y,Other,Tier-1,SUMMER,Current
29699,35,1,low,East,PhD,3-Year,cash,Standard,49,117.92,5778.08,60,3,66.47880773,1,-0.299719772,0.703553673,0,Mobile,App,Platinum,0,no,Yes,Movies,Unknown,Chat,Technical,Loyalty,Yes,Android,Tier-3,SUMMER,Current
29700,66,Male,Low,Central,Diploma,One year,Bank Transfer,basic,50,108.82,5441,48,10,19.17590842,11,0.239806897,0.345573537,0,Mobile,In-Store,Gold,No,Yes, ,Movies,Search,Phone,Technical,Loyalty,Y,Android,Tier-2,SUMMER,Current
29701,23,M,low,West,Diploma,3-Year,Mailed Check,Premium,41,52.77,2163.57,81,4,67.97418426,3,-0.603541334,0.402046681,1,Mobile,App,Silver,TRUE,NO,No,Movies,Email,Email,Technical,Intro,N,Windows,Tier-4,BLACKFRIDAY,Current
29702,45,FALSE,Very High,Central,Masters,One year,paypal,Standard,92,21.54,1981.68,26,1,36.37145603,2,0.330996264,0.749213155,0,Desktop,App,Bronze,Yes,No,No,International,Unknown,Phone,Outage,Loyalty,No,iOS,Tier-2,SUMMER,Current
29703,24,0,low,South,PhD,Month-to-month,paypal,Premium,90,81.57,4913.795,14,10,1.222058813,10,0.931198143,0.043532667,0,Desktop,Web,Gold,TRUE,No,No,Music,Search,Community,Technical,Loyalty,N,iOS,Tier-3,SUMMER,Current
29704,55,0,Medium,West,Diploma,One year,paypal,Standard,19,164.2,3119.8,68,12,68.6273514,13,-0.954916238,0.442701763,1,Mobile,Web,Silver,Yes,NO,Yes,Movies,Email,Phone,Technical,Promo,FALSE,iOS,Tier-1,SUMMER,Current
29705,74,TRUE,low,South,Masters,Month-to-month,Crypto,STANDARD,86,69.23,5953.78,68,17,47.96691301,14,0.06763455,0.676525886,1,Desktop,Web,Diamond,0,no,Yes,Kids,Affiliate,Community,Technical,Bundle,1,Android,Tier-1,SPRING,Current
29706,29,F,Low,North,PhD,Two year,Mailed Check,basic,3,105.165,294.24,3,12,58.38350483,2,-0.031001561,0.18314692,1,Mobile,Web,Silver,No,No,No,Music,Unknown,Phone,Technical,Student,N,Windows,Tier-2,FLASH,30+
29707,58,FALSE,low,South,Diploma,M2M,Crypto,STANDARD,116,174.58,20251.28,0,1,20.99646762,13,0.430860189,0.304974479,1,Mobile,Phone,Silver,No,No,No,Movies,Social,Phone,Technical,Bundle,1,Android,Tier-2,SUMMER,30+
29708,67,Female,low,East,PhD,3-Year,Electronic Check,Premium,18,181.04,3258.72,90,6,6.867173683,10,0.983510576,0.762084416,1,Tablet,In-Store,Silver,Yes,yes,No,Movies,Email,App,Outage,Employee,No,iOS,Tier-3,WELCOME,90+
29709,51,Male,low,South,High School,One year,cash,Standard,46,49.49,2276.54,24,6,25.24070249,10,-0.233309785,0.966956281,0,Mobile,Web,Gold,Yes,YES,Yes,Movies,Unknown,Email,Technical,Loyalty,N,macOS,Tier-3,SUMMER,Current
29710,42,0,Low,East,Bachelors,One year,paypal,basic,62,146.39,9076.18,35,15,18.1218217,5,-0.402403761,0.76373184,0,Mobile,Email,Platinum,FALSE,Yes,No,Movies,Affiliate,Phone,Technical,Promo,Y,Android,Tier-1,SUMMER,Current
29711,34,Male,High,Central,High School,M2M,Crypto,Basic,63,19.77,1245.51,3,15,61.73299818,2,-0.155553936,0.432119302,0,Mobile,App,Bronze,TRUE,No,No,Movies,Event,Email,Technical,Loyalty,0,Android,Tier-2,SUMMER,Current
29712,70,M,low,Central,High School,M2M,Mailed Check,Premium,99,129.38,12808.62,54,8,66.77837089,7,-0.501123858,0.848644488,0,Desktop,App,Silver,No,No,No,Movies,Friend,Phone,Service,Loyalty,No,Other,Tier-2,SUMMER,Current
29713,50,F,low,South,Diploma,3-Year,Crypto,Standard,90,128.9,11601,96,1,29.48225933,7,0.00617937,0.831179474,0,Mobile,App,Bronze,No,Yes,Yes,Sports,Friend,Chat,Technical,Loyalty,1,iOS,Tier-1,CYBER,Current
29714,49,0,Very High,North,Diploma,One year,Credit Card,Standard,87,105.165,5788.98,44,1,45.59226662,2,0.482945307,0.123781157,0,Console,APP,Silver,Yes,No,No,Security,Social,Email,Technical,Promo,Y,ANDROID,Tier-1,SPRING,Current
29715,26,M,High,North,Bachelors,Month-to-month,Credit Card,Ultra,63,133.84,8431.92,68,19,45.97261515,14,-0.13578918,0.292449329,0,SmartTV,Web,Diamond,Yes,Yes,No,Sports,Social,Phone,Outage,Loyalty,N,Android,Tier-1,CYBER,Current
29716,49,F,Very High,East,Masters,Month-to-month,Bank Transfer,basic,45,28.35,1275.75,24,14,8.656542645,5,0.994915632,0.715020099,0,Mobile,Web,Bronze,No,No, ,Movies,Billboard,Chat,Technical,Bundle,N,iOS,Tier-2,SUMMER,Current
29717,79,1,Low,South,Diploma,One year,Bank Transfer,STANDARD,26,77.02,2002.52,9,8,15.51541442,8,-0.830028307,0.392364241,0,Mobile,Web,Silver,TRUE,Yes,Yes,Kids,Radio,Community,Technical,Employee,Yes,Other,Tier-2,SPRING,30+
29718,19,M,Very High,East,PhD,Two year,Crypto,STANDARD,21,145.97,3065.37,17,8,17.78312892,14,0.266209093,0.598923187,0,Mobile,Web,Diamond,0,NO,No,WorkFromHome,Friend,Chat,Technical,Loyalty,Y,Android,Tier-1,SUMMER,Current
29719,55,TRUE,Very High,Central,High School,3-Year,Crypto,basic,98,135.46,13275.08,35,13,52.48416672,3,0.143317078,0.501986449,0,Desktop,Chat,Bronze,Yes,No,Yes,Music,Social,Chat,Technical,Promo,0,iOS,Tier-1,WELCOME,Current
29720,26,Female,High,South,Diploma,M2M,Electronic Check,basic,99,194.54,19259.46,82,8,58.34248049,12,-0.553081328,0.291665865,0,Console,Web,Bronze,No,Yes,No,Sports,Email,Chat,Technical,Loyalty,N,iOS,Tier-2,SUMMER,Current
29721,20,M,Medium,South,Diploma,M2M,Electronic Check,Premium,69,80.05,5523.45,31,15,22.54792521,1,0.61230036,0.9507246,0,Tablet,Phone,Bronze,0,YES,Yes,Movies,Event,Email,Billing,Loyalty,0,iOS,Tier-2,WELCOME,Current
29722,49,M,HIGH,South,Diploma,3-Year,Mailed Check,Standard,5,15.19,4913.795,42,18,16.60764854,8,0.265605934,0.963294924,0,Mobile,Chat,Bronze,No,No,Yes,Movies,TV,Chat,Service,Promo,N,iOS,Tier-1,SUMMER,Current
29723,42,0,Medium,East,Diploma,One year,Electronic Check,Standard,41,34.85,1428.85,88,6,16.88585762,11,-0.487514385,0.687382662,1,SmartTV,Web,Silver,No,No,No,Movies,Social,Phone,Technical,Loyalty,1,Android,Tier-2,CYBER,Current
29724,41,TRUE,low,South,High School,Two year,Bank Transfer,Ultra,65,132.59,8618.35,95,18,22.96299413,2,0.556042801,0.304980029,0,Mobile,App,Silver,Yes,No,No,Kids,Unknown,Community,Technical,Loyalty,Y,iOS,Tier-2,BLACKFRIDAY,Current
29725,64,1,Low,West,Bachelors,One year,Credit Card,STANDARD,50,12.49,624.5,51,6,67.62017427,8,-0.722463165,0.219593486,0,Mobile,In-Store,Bronze,0,Yes,No,Movies,Radio,Phone,Technical,Bundle,No,Android,Tier-2,VIP,Current
29726,46,0,,East,PhD,One year,Credit Card,Basic,63,104.95,6611.85,38,16,69.92516753,8,0.120334643,0.891424959,0,Mobile,App,Bronze,0,Yes,Yes,Movies,Friend,Phone,Technical,Loyalty,0,Android,Tier-1,SUMMER,Current
29727,119.7133119,1,Medium,North,Diploma,Month-to-month,paypal,Premium,69,180.53,12456.57,17,10,67.69562775,5,-0.642724499,0.760518758,1,Mobile,Chat,Gold,No,no,Yes,Kids,Search,Phone,Retention,Bundle,No,iOS,Tier-2,NEWYEAR,Current
29728,72,0,High,North,Diploma,M2M,Electronic Check,Basic,33,41.59,1372.47,1,18,5.581749116,8,-0.202596945,0.709376024,0,SmartTV,App,Bronze,Yes,no,Yes,WorkFromHome,Email,Phone,Technical,Intro,Yes,iOS,Tier-1,SUMMER,30+
29729,57,FALSE,HIGH,West,Diploma,One year,Bank Transfer,Premium,41,147.1,6031.1,45,13,54.01196498,14,-0.262398392,0.840096099,1,Mobile,Phone,Bronze,No,no,Yes,Security,Search,App,Technical,Loyalty,No,Android,Tier-3,SUMMER,60+
29730,43,M,low,North,PhD,One year,Crypto,Basic,29,103.18,2992.22,13,10,36.81097324,1,-0.076886211,0.148012683,0,Mobile,Chat,Bronze,0,YES,Yes,Sports,Email,Email,Technical,Loyalty,Y,iOS,Tier-2,SUMMER,Current
29731,55,F,Medium,South,Diploma,Month-to-month,Bank Transfer,basic,92,119.99,11039.08,66,18,42.14458873,3,-0.939060336,0.356844583,0,Desktop,In-Store,Silver,No,No,Yes,Music,Friend,Community,Technical,Loyalty,Yes,iOS,Tier-1,SUMMER,Current
29732,52,1,High,Central,Bachelors,Month-to-month,Mailed Check,STANDARD,62,179.86,11151.32,79,13,50.52052235,2,-0.792056404,0.980000589,1,Mobile,Chat,Gold,Yes,Yes,No,Movies,Email,Phone,Technical,Promo,N,iOS,Tier-3,SUMMER,Current
29733,40,FALSE,HIGH,North,High School,Two year,paypal,basic,3,125.95,377.85,95,5,57.79875021,12,0.609934001,0.620587947,0,Mobile,App,Bronze,No,YES, ,Movies,Email,Email,Technical,Loyalty,N,ios,Tier-2,SUMMER,Current
29734,21,1,Low,East,Bachelors,One year,Credit Card,Standard,91,184.09,4913.795,34,10,27.15645147,8,0.109416765,0.390773293,0,Mobile,App,Silver,Yes,Yes,Yes,Movies,Affiliate,Phone,Technical,Loyalty,1,Android,Tier-2,SUMMER,60+
29735,76,F,Low,North,Diploma,One year,Credit Card,Ultra,43,105.165,1228.51,14,18,3.807833333,13,-0.180637661,0.219213845,0,Mobile,Email,Platinum,FALSE,no,Yes,Movies,Radio,Phone,Technical,Loyalty,Unknown,iOS,Tier-3,SUMMER,Current
29736,49,Male,low,West,High School,M2M,Bank Transfer,Basic,56,162.25,9086,10,8,34.05968334,4,0.834461329,0.599167144,1,SmartTV,App,Bronze,1,No,No,Movies,Affiliate,Chat,Technical,Loyalty,N,Android,Tier-2,SUMMER,Current
29737,31,TRUE,Medium,South,Diploma,One year,cash,Premium,80,77.68,4913.795,68,15,51.7635679,4,0.694453546,0.913496599,0,SmartTV,Phone,Silver,Yes,No,Yes,Movies,Social,Email,Technical,Employee,N,Linux,Tier-3,BLACKFRIDAY,Current
29738,70,FALSE,low,North,Diploma,M2M,paypal,basic,65,61.85,4020.25,99,2,7.596256737,8,0.319630195,0.105777052,0,Tablet,Web,Diamond,Y,No,No,Kids,TV,App,Technical,Employee,N,Android,Tier-1,SUMMER,30+
29739,73,1,low,South,Masters,One year,Bank Transfer,Premium,48,116.14,5574.72,60,14,13.4255811,14,0.088219536,0.968880069,1,Tablet,App,Diamond,Yes,No,Yes,Movies,Search,Community,Technical,Loyalty,No,Android,Tier-2,SUMMER,90+
29740,64,1,low,West,Diploma,M2M,Bank Transfer,Basic,113,83.73,9461.49,62,12,44.32960033,2,0.368536103,0.478894426,0,Mobile,In-Store,Bronze,FALSE,YES,No,Movies,Social,Chat,Technical,Loyalty,Y,Android,Tier-1,SUMMER,Current
29741,56,F,low,North,PhD,M2M,Crypto,Basic,31,180.24,5587.44,25,2,71.90696545,12,-0.270412285,0.637829058,0,Desktop,Web,Platinum,Yes,No,No,Movies,Search,Phone,Technical,Loyalty,Y,iOS,Tier-2,SUMMER,Current
29742,24,FALSE,Very High,West,Diploma,M2M,Bank Transfer,Standard,7,38.26,267.82,95,14,55.95787342,12,-0.756565552,0.850627392,1,Desktop,APP,Gold,TRUE,Yes, ,Security,Affiliate,Chat,Technical,Loyalty,0,iOS,Tier-2,SUMMER,Current
29743,25,F,Low,South,Diploma,One year,Mailed Check,basic,20,118.27,2365.4,89,3,31.76544577,3,-0.999698966,0.362209415,0,Desktop,Email,Silver,1,No,Yes,Movies,Social,Social,Technical,Loyalty,0,iOS,Tier-2,SUMMER,Current
29744,49,M,Low,Central,Masters,Two year,Electronic Check,Standard,87,197.83,17211.21,19,17,64.58843496,2,0.69888651,0.393283562,0,Desktop,In-Store,Silver,TRUE,No,No,Movies,Friend,Phone,Technical,Loyalty,Yes,iOS,Tier-2,SUMMER,Current
29745,68,TRUE,High,Central,High School,M2M,Crypto,STANDARD,72,106.73,4913.795,34,4,20.37734453,5,-0.271121978,0.599355917,0,Mobile,Email,Gold,No,No,Yes,Kids,Affiliate,Community,Technical,Bundle,No,macOS,Tier-3,SUMMER,Current
29746,49,M,low,East,Bachelors,One year,Electronic Check,Ultra,75,128.13,9609.75,64,19,4.113525558,7,0.66758059,0.254713892,0,Tablet,Chat,Platinum,No,NO,Yes,Kids,Email,Chat,Service,Loyalty,Y,Windows,Tier-2,SUMMER,Current
29747,19,FALSE,Very High,South,Bachelors,One year,Bank Transfer,STANDARD,112,126.76,14197.12,19,9,4.787643219,8,0.213843732,0.34228412,0,Mobile,App,Bronze,FALSE,YES,Yes,Movies,Friend,Phone,Technical,Loyalty,0,Android,Tier-1,FLASH,Current
29748,64,Male,HIGH,North,Diploma,M2M,Crypto,Premium,72,105.165,14287.68,58,12,17.14767264,8,0.460350991,0.078970632,0,Mobile,Web,Silver,0,yes, ,Sports,Search,Phone,Technical,Student,No,Android,Tier-2,SUMMER,Current
29749,18,Male,low,West,Diploma,Month-to-month,Mailed Check,STANDARD,69,182.36,12582.84,98,7,48.48035195,13,-0.786354571,0.653562849,1,Console,Web,Bronze,Y,no,No,Movies,Friend,Social,Technical,Loyalty,No,Android,Tier-1,SUMMER,Current
29750,59,Male,low,West,Diploma,3-Year,paypal,Standard,22,26.61,4913.795,85,1,69.20352932,12,0.23381915,0.985036842,0,Tablet,In-Store,Silver,No,No,No,Kids,Billboard,Email,Technical,Loyalty,Y,iOS,Tier-3,BLACKFRIDAY,Current
29751,55,Female,Low,South,Diploma,Two year,paypal,STANDARD,98,58.1,5693.8,18,15,53.03946324,12,0.405227804,0.62825496,0,SmartTV,App,Gold,FALSE,YES,Yes,Movies,Billboard,Phone,Technical,Loyalty,Y,iOS,Tier-2,SUMMER,30+
29752,71,F,Low,Central,High School,M2M,Credit Card,Standard,2,187.7,375.4,19,15,66.75041757,8,0.074236122,0.084601002,1,Mobile,App,Bronze,No,No,Yes,Movies,Email,Chat,Technical,Employee,N,ANDROID,Tier-3,BLACKFRIDAY,60+
29753,30,1,Low,West,Diploma,Month-to-month,Bank Transfer,Basic,105,111.32,11688.6,16,0,33.12425733,5,0.746278575,0.603854651,1,Mobile,App,Platinum,No,NO,No,Movies,TV,Email,Retention,Loyalty,0,iOS,Tier-1,SUMMER,Current
29754,59,F,High,East,Diploma,3-Year,paypal,Basic,2,174.79,18205.5104,70,9,70.94820075,3,0.057216986,0.291987084,1,Mobile,In-Store,Bronze,No,No, ,Kids,TV,Chat,Technical,Loyalty,N,Android,Tier-1,SUMMER,Current
29755,61,F,Very High,South,Diploma,3-Year,Crypto,Ultra,83,105.165,15711.9,79,10,68.91389263,13,0.35558555,0.571382161,0,Mobile,App,Bronze,No,NO,Yes,Sports,Social,Community,Technical,Loyalty,No,Android,Tier-1,SUMMER,Current
29756,41,Male,HIGH,North,Diploma,Two year,Mailed Check,STANDARD,38,92.32,3508.16,62,5,10.11310337,1,0.87214002,0.87531323,0,Desktop,App,Platinum,No,Yes,Yes,Sports,Email,Phone,Technical,Loyalty,No,Android,Tier-2,BLACKFRIDAY,30+
29757,49,F,HIGH,West,Bachelors,Month-to-month,Bank Transfer,Basic,35,126.66,4433.1,15,4,20.32771695,3,0.604214189,0.245262713,0,Mobile,In-Store,Silver,No,No,No,Movies,Affiliate,Email,Technical,Loyalty,Y,Android,Tier-2,SUMMER,Current
29758,47,Female,Very High,North,Masters,Month-to-month,paypal,Premium,106,26.2,2777.2,34,0,71.98542888,9,-0.546726278,0.364259187,0,Mobile,In-Store,Silver,No,No,No,Movies,Friend,Chat,Technical,Employee,Y,Windows,Tier-2,SUMMER,Current
29759,23,0,low,Central,Diploma,Two year,Electronic Check,Ultra,119,149.58,17800.02,3,6,8.932880908,2,0.753999712,0.700177959,0,Desktop,App,Gold,Yes,No,No,Security,Search,Chat,Technical,Employee,No,Android,Tier-1,SUMMER,Current
29760,55,1,HIGH,Central,Bachelors,M2M,Electronic Check,Premium,87,57.72,5021.64,9,17,28.87442299,11,-0.18352967,0.392696445,0,SmartTV,Web,Platinum,0,No,No,Movies,Friend,Email,Technical,Bundle,N,macOS,Tier-2,SUMMER,Current
29761,50,FALSE,HIGH,North,Bachelors,M2M,Electronic Check,Standard,14,105.165,742,21,9,71.81060808,2,-0.334672336,0.546982416,1,Desktop,In-Store,Silver,No,Yes,No,Movies,Search,Phone,Service,Intro,N,Android,Tier-2,SUMMER,Current
29762,61,0,HIGH,West,Bachelors,3-Year,Credit Card,Basic,94,160.66,15102.04,79,8,24.36935164,9,0.760327403,0.879167015,0,Mobile,Phone,Bronze,No,Yes,No,Movies,Social,Chat,Technical,Loyalty,N,iOS,Tier-2,VIP,Current
29763,72,Male,Low,Central,Diploma,Month-to-month,paypal,Basic,93,151.24,14065.32,47,8,13.70686645,1,-0.735250543,0.460108431,0,Mobile,Chat,Silver,Yes,NO,Yes,Gamer,Friend,App,Billing,Bundle,1,macOS,Tier-1,NEWYEAR,Current
29764,40,TRUE,HIGH,West,Masters,Month-to-month,Crypto,Ultra,25,105.165,4108.5,2,6,51.12410645,4,-0.235255055,0.067461158,0,Desktop,Phone,Silver,No,Yes, ,Movies,Email,App,Technical,Intro,N,Windows,Tier-3,SUMMER,Current
29765,27,M,low,West,Diploma,Two year,Credit Card,Premium,45,42.42,1908.9,80,11,58.8642092,4,0.969349159,0.919928857,0,Mobile,Phone,Bronze,TRUE,Yes,No,Movies,Social,Phone,Technical,Loyalty,Yes,Android,Tier-3,WELCOME,Current
29766,49,TRUE,low,Central,PhD,Two year,cash,Premium,82,177.03,4913.795,5,15,62.56638727,14,-0.996469164,0.579302044,0,Tablet,Chat,Silver,TRUE,YES,No,Security,TV,Email,Other,Bundle,Y,Android,Tier-2,SUMMER,Current
